   Î Ñ Ð Å Ä Í ¨ Í Í Û Å  Ï À Ð Ì Å Ò Ð Û   ÒÅ×ÅÍÈß  
Po(êã/ñì**2)     Pk(êã/ñì**2)    Ql(ë/ñ)        Qg(ì**3/ñ)          Q               sigm            Pýêðàí          ÀPk(êã/ ñì**2)   DPg/Pg           Hk(ãö)          Ho(ãö)  
 1,00415E+0 	 7,93700E-1 	 5,12589E-1 	 1,60519E-3 	 3,13153E+0 	 9,04832E-1 	 1,56035E-1 	 6,12245E-1 	 5,33438E-3 	 1,99059E+1 	 1,99002E+1 

  t              Pga            (Po-Pa)         (Pk-Pa)          (Po-Pk)         DPg              DPL            sigm             Q                Qgk             MgSH           Pýêðàí
5,70000E-3 	9,07322E+0 	8,61948E-1 	5,97397E-1 	1,89418E+0 	4,84000E-2 	5,12589E-1 	8,89182E-1 	3,95874E+0 	2,02921E-3 	1,38834E-4 	-1,02585E-1 
5,80000E-3 	9,07322E+0 	8,62966E-1 	6,05284E-1 	1,89520E+0 	4,84000E-2 	5,12589E-1 	8,92764E-1 	3,90716E+0 	2,00277E-3 	1,38834E-4 	-9,11157E-2 
5,90000E-3 	9,07322E+0 	8,64497E-1 	6,11735E-1 	1,89673E+0 	4,84000E-2 	5,12589E-1 	8,92764E-1 	3,86595E+0 	1,98164E-3 	1,38834E-4 	-8,39455E-2 
6,00000E-3 	9,07322E+0 	8,68572E-1 	6,16037E-1 	1,90080E+0 	4,84000E-2 	5,12589E-1 	8,97068E-1 	3,83896E+0 	1,96781E-3 	1,38834E-4 	-7,17580E-2 
6,10000E-3 	9,07322E+0 	8,76725E-1 	6,14602E-1 	1,90895E+0 	4,84000E-2 	5,12589E-1 	8,92048E-1 	3,84792E+0 	1,97240E-3 	1,38834E-4 	-5,52693E-2 
6,20000E-3 	9,07322E+0 	8,93030E-1 	6,18187E-1 	1,92526E+0 	4,84000E-2 	5,12589E-1 	8,92048E-1 	3,82560E+0 	1,96096E-3 	1,38834E-4 	-5,81360E-2 
6,30000E-3 	9,07322E+0 	9,04751E-1 	6,20338E-1 	1,93698E+0 	4,84000E-2 	5,12589E-1 	9,03520E-1 	3,81234E+0 	1,95416E-3 	1,38834E-4 	-5,24003E-2 
6,40000E-3 	9,07322E+0 	9,17998E-1 	6,26790E-1 	1,95023E+0 	4,84000E-2 	5,12589E-1 	9,04236E-1 	3,77310E+0 	1,93405E-3 	1,38834E-4 	-4,88174E-2 
6,50000E-3 	9,07322E+0 	9,32266E-1 	6,23923E-1 	1,96450E+0 	4,84000E-2 	5,12589E-1 	9,07103E-1 	3,79044E+0 	1,94294E-3 	1,38834E-4 	-3,80622E-2 
6,60000E-3 	9,07322E+0 	9,34812E-1 	6,31091E-1 	1,96704E+0 	4,84000E-2 	5,12589E-1 	9,04952E-1 	3,74738E+0 	1,92087E-3 	1,38834E-4 	-3,66299E-2 
6,70000E-3 	9,07322E+0 	9,35832E-1 	6,35392E-1 	1,96806E+0 	4,84000E-2 	5,12589E-1 	8,97068E-1 	3,72202E+0 	1,90786E-3 	1,38834E-4 	-2,58747E-2 
6,80000E-3 	9,07322E+0 	9,27170E-1 	6,39693E-1 	1,95940E+0 	4,84000E-2 	5,12589E-1 	9,02085E-1 	3,69699E+0 	1,89504E-3 	1,38834E-4 	-2,22918E-2 
6,90000E-3 	9,07322E+0 	9,36342E-1 	6,41846E-1 	1,96857E+0 	4,84000E-2 	5,12589E-1 	8,95633E-1 	3,68459E+0 	1,88868E-3 	1,38834E-4 	-1,51216E-2 
7,00000E-3 	9,07322E+0 	9,36342E-1 	6,46147E-1 	1,96857E+0 	4,84000E-2 	5,12589E-1 	8,94199E-1 	3,66006E+0 	1,87611E-3 	1,38834E-4 	-1,15365E-2 
7,10000E-3 	9,07322E+0 	9,40418E-1 	6,49014E-1 	1,97265E+0 	4,84000E-2 	5,12589E-1 	8,93483E-1 	3,64390E+0 	1,86782E-3 	1,38834E-4 	-1,94228E-2 
